1472,Villa,1980,4
1324,Ballack,2004,1
2466,Yorke,1989,11
2258,Klose,2005,9
2032,Ronaldo,2005,4
2163,Lampard,2000,9
1409,Medhat,2011,9
1775,Medhat,2012,3
421,Gomez,2009,12
911,Lacazette,2003,1
1402,Lampard,1995,14
590,Neuer,2008,8
96,Griezman,2002,10
2356,Klose,2007,11
2470,Beckham,2003,1
749,Klose,1984,5
165,Hesham,1982,5
459,Klose,2012,14
1622,Henry,1997,8
1690,Henry,2008,7
1896,Maldini,1986,13
434,Hatfield,2003,5
2507,Griezman,1980,7
1254,Walid,2001,7
1521,Beckham,1987,11
1882,Inesta,2015,8
1818,Ballack,1986,14
1040,Henry,2008,16
759,Maldini,2007,10
2483,Lacazette,1988,12
1586,Hatfield,1984,12
181,Beckham,2014,14
1041,Ronaldinho,1999,13
388,Cristiano Ronaldo,2014,10
939,Van PersieRonaldinho,2009,12
971,Neuer,1993,15
1849,Hatfield,2011,8
2544,Ballack,2000,10
1572,Henry,1991,8
979,Nesta,1993,7
1682,Medhat,2001,2
19,Gerrad,2004,3
2003,Bergkamp,1982,9
1707,Villa,1990,13
1164,Hatfield,1994,4
1959,Figo,2013,14
259,Maldini,1998,8
2082,Ozil,1990,8
1673,Nesta,2015,11
911,Nesta,1983,1
1275,Bergkamp,2005,4
972,Beckham,1983,13
1068,Yorke,2011,13
171,Gomez,1994,9
1816,Yorke,1980,1
2048,Ballack,1987,3
612,Neuer,2001,15
2342,Ronaldinho,1999,14
2640,Bergkamp,1993,14
829,Medhat,1983,7
2580,Walid,2004,1
2647,Ozil,2006,16
2208,Figo,1987,16
1857,Gerrad,2006,15
2467,Fathi,2004,1
1994,Griezman,1995,14
1750,Ronaldo,2006,9
1031,Maldini,2006,13
1302,Yorke,2012,1
1464,Magdy,1994,9
1267,Medhat,1989,2
2580,Ronaldo,1993,10
841,Maldini,2000,15
2254,Figo,2003,14
70,Ronaldinho,1990,10
2242,Ronaldinho,1991,10
2145,Figo,1985,3
709,Ronaldo,2001,12
70,Van PersieRonaldinho,1985,9
1840,Gomez,1998,16
2254,Ronaldo,1993,6
1024,Fathi,1985,8
2548,Fathi,1983,11
2230,Ronaldinho,1982,6
1817,Bergkamp,1984,12
262,Gomez,1991,2
856,Bergkamp,2005,8
1771,Ozil,2015,14
2063,Walid,1998,6
1205,Inesta,1987,7
2499,Yorke,2007,10
2530,Cristiano Ronaldo,1996,7
2263,Lacazette,2012,6
1542,Klose,2004,9
518,Magdy,2004,3
1639,Beckham,2004,1
2422,Lampard,1994,3
502,Nesta,1981,12
2538,Henry,1996,7
2332,Beckham,1996,15
2085,Villa,2006,7
1989,Neuer,1996,7
2319,Yorke,2014,15
1060,Villa,2003,9
1029,Gomez,2007,14
2642,Hatfield,2005,16
867,Ozil,2006,6
1039,Van PersieRonaldinho,1997,7
1752,Lampard,2001,7
1378,Ronaldo,1984,12
440,Klose,1991,10
1026,Lampard,1997,13
1268,Ronaldo,1983,3
946,Yorke,1980,3
2485,Cristiano Ronaldo,1999,9
903,Cristiano Ronaldo,1985,6
331,Maldini,2012,5
1688,Messi,2013,15
730,Van PersieRonaldinho,1980,6
1163,Klose,2001,1
894,Gomez,1984,1
107,Van PersieRonaldinho,1999,8
2362,Villa,2010,15
291,Figo,1988,3
1039,Villa,1983,4
49,Neuer,1987,7
2646,Yorke,1985,14
6,Magdy,1986,16
1600,Beckham,2009,3
28,Medhat,2014,4
2228,Ballack,1983,9
824,Ronaldinho,2009,12
2486,Villa,1986,6
2347,Ronaldo,1981,10
1558,Beckham,1997,5
2421,Bergkamp,1994,8
1230,Neuer,1991,13
809,Neuer,1992,2
702,Yorke,1982,6
1725,Fathi,1997,8
849,Figo,2002,5
2541,Inesta,1988,1
2032,Messi,2005,13
926,Yorke,1980,11
2415,Gomez,2001,2
1844,Neuer,1986,5
193,Yorke,2009,14
218,Maldini,2005,7
1375,Henry,2010,2
2605,Van PersieRonaldinho,2006,6
1287,Bergkamp,2009,13
2418,Magdy,2003,14
1126,Figo,1988,7
369,Walid,1990,4
820,Magdy,1980,6
557,Gomez,1998,15
596,Villa,1990,1
703,Ronaldinho,1987,10
551,Gerrad,1995,9
1135,Ballack,1991,15
1042,Nesta,2005,14
2027,Klose,2011,5
2165,Ozil,1990,3
1735,Hesham,1994,1
1635,Figo,1994,4
1001,Ozil,1993,5
98,Hesham,1990,9
91,Hatfield,1988,3
136,Lacazette,1992,6
554,Ronaldinho,2005,1
2079,Bergkamp,2012,3
491,Neuer,2006,10
2505,Maldini,2011,7
337,Henry,1997,10
678,Maldini,2007,6
200,Fathi,1991,10
1611,Beckham,2008,5
619,Hatfield,1987,2
662,Messi,2008,14
840,Gerrad,2008,15
1107,Maldini,1980,9
2165,Walid,2001,1
244,Ronaldo,1998,8
2679,Villa,2013,10
776,Ronaldinho,1994,8
1737,Inesta,2006,4
2297,Yorke,1997,9
2282,Beckham,1994,2
1503,Hatfield,1999,15
822,Yorke,2014,4
1830,Ozil,1980,11
1370,Griezman,2011,5
2371,Bergkamp,2002,12
2634,Messi,1998,7
2135,Neuer,1998,9
2507,Yorke,2002,5
2068,Lacazette,1996,5
1580,Ozil,1992,8
890,Bergkamp,2000,5
738,Villa,1981,3
866,Cristiano Ronaldo,1983,12
39,Messi,2002,14
306,Messi,1992,8
1038,Ronaldinho,1998,2
1457,Cristiano Ronaldo,2014,11
1514,Messi,2000,12
2431,Fathi,1986,3
2245,Magdy,1997,15
1733,Medhat,2014,12
1950,Maldini,1992,4
1529,Neuer,2011,7
1225,Ozil,1985,15
1841,Beckham,2004,2
288,Maldini,2009,11
1162,Gomez,1996,5
2516,Gomez,2010,1
825,Lampard,1983,3
2234,Walid,1989,5
1835,Griezman,2003,2
653,Gerrad,1997,15
339,Hatfield,2000,15
1879,Maldini,2003,15
1191,Lacazette,1987,3
1276,Bergkamp,2003,14
2227,Walid,1996,14
1706,Ozil,2009,7
1500,Klose,1994,15
1457,Griezman,2008,16
2592,Gerrad,1984,11
1308,Fathi,2008,4
1541,Cristiano Ronaldo,2005,16
2106,Yorke,1989,16
309,Lacazette,2000,12
448,Griezman,2014,5
2492,Van PersieRonaldinho,2009,7
2180,Cristiano Ronaldo,1996,7
1851,Figo,1981,2
2619,Medhat,1985,6
1545,Gerrad,2011,6
732,Neuer,1986,5
1041,Messi,1992,8
527,Bergkamp,1983,14
1216,Lacazette,1995,2
2351,Inesta,1987,5
1799,Neuer,2007,10
877,Messi,2015,7
971,Magdy,2005,14
722,Ronaldo,2007,11
63,Nesta,2007,7
427,Ozil,1990,5
1296,Walid,1986,2
2291,Ballack,2007,14
2588,Griezman,1997,15
2074,Magdy,2012,14
174,Villa,2000,8
336,Inesta,1992,16
1816,Ozil,2012,4
1677,Walid,1987,9
569,Villa,1993,5
384,Henry,2007,16
2678,Villa,1984,13
2138,Villa,2000,13
1247,Fathi,2000,8
106,Inesta,1987,15
1483,Van PersieRonaldinho,1984,8
2480,Cristiano Ronaldo,2011,13
1355,Van PersieRonaldinho,1995,7
392,Magdy,2005,4
1107,Gerrad,1992,6
1922,Yorke,1995,12
1244,Henry,1996,16
2335,Maldini,2004,9
2012,Neuer,1984,4
1953,Figo,1998,2
711,Lacazette,1991,13
466,Nesta,2012,3
1465,Maldini,1986,14
2555,Klose,2005,13
1562,Hatfield,1982,16
335,Inesta,1996,8
401,Henry,2000,11
1418,Van PersieRonaldinho,2006,15
802,Walid,1990,1
2418,Figo,2002,7
685,Cristiano Ronaldo,2003,10
2382,Ozil,1996,9
2579,Cristiano Ronaldo,1988,3
2603,Beckham,1993,13
2190,Messi,1995,16
1166,Inesta,1991,4
170,Nesta,2014,1
1426,Bergkamp,1999,15
198,Gerrad,1995,7
1251,Gomez,2005,3
2476,Klose,1999,8
24,Villa,1999,5
1522,Neuer,1990,7
2590,Griezman,1981,2
2288,Yorke,1993,8
150,Yorke,2001,12
632,Beckham,2009,11
1266,Walid,1982,8
1696,Villa,2014,11
742,Bergkamp,1999,2
14,Cristiano Ronaldo,1994,5
1457,Inesta,1991,4
1149,Medhat,1994,3
1534,Medhat,2003,8
1645,Cristiano Ronaldo,2014,9
342,Beckham,1994,11
1331,Medhat,2011,7
2134,Hesham,1992,6
680,Messi,2013,12
1699,Medhat,1983,5
344,Ronaldinho,2015,10
916,Yorke,2013,9
1195,Gomez,1999,16
1581,Figo,1988,2
2507,Hesham,2007,3
2447,Bergkamp,2015,5
1488,Gomez,2012,14
108,Gomez,1989,11
2623,Gerrad,2001,7
579,Klose,2014,5
2352,Ballack,1987,10
1283,Lacazette,2008,8
1572,Magdy,2014,6
2586,Nesta,1986,4
582,Maldini,2000,13
2290,Villa,1983,6
2656,Gomez,2010,16
2318,Messi,1987,11
1311,Nesta,1998,9
1201,Nesta,2008,7
2045,Neuer,2006,10
2397,Maldini,2001,6
2164,Griezman,2001,6
2600,Messi,1990,8
1543,Hatfield,1982,13
199,Fathi,2000,16
870,Ronaldinho,1987,1
455,Ozil,1986,4
542,Lampard,1983,6
1417,Gerrad,2004,12
369,Ronaldinho,1992,13
2618,Neuer,1988,2
1027,Beckham,1992,15
379,Hesham,2003,9
1551,Messi,2012,7
2363,Ronaldinho,2003,12
1949,Griezman,1986,13
219,Inesta,1983,5
1361,Hesham,1988,12
595,Ronaldinho,1986,4
2012,Inesta,1985,16
35,Klose,2011,8
2482,Cristiano Ronaldo,2001,1
1387,Bergkamp,1999,6
502,Hatfield,1990,11
182,Inesta,1998,14
1807,Neuer,2012,9
1473,Klose,1990,9
305,Lacazette,1991,1
2189,Nesta,1994,3
228,Lacazette,2006,12
285,Medhat,1996,4
1031,Ronaldinho,2012,16
949,Beckham,2005,15
1020,Villa,2001,7
300,Neuer,2007,4
958,Cristiano Ronaldo,1981,11
1994,Henry,2014,7
1788,Ozil,2009,7
865,Van PersieRonaldinho,1985,2
630,Messi,2008,5
1584,Gomez,1988,15
1862,Ballack,1995,15
1072,Maldini,2004,15
1602,Beckham,1985,15
1947,Fathi,2010,9
163,Gerrad,1982,8
288,Lacazette,2014,16
998,Lacazette,2000,2
2069,Magdy,2005,14
607,Messi,2007,6
2670,Hesham,1980,1
193,Medhat,2012,2
138,Henry,1991,2
2486,Lampard,1998,11
2393,pele,2014,12
1847,Bergkamp,1997,11
582,Messi,2001,16
2416,Figo,1987,9
2151,Lacazette,1995,1
2232,Lampard,1986,8
927,Ronaldo,1989,3
93,Hesham,1994,16
859,Gerrad,1999,14
2561,Inesta,2000,1
298,Bergkamp,1981,5
726,Yorke,2006,4
221,Gomez,1998,1
1200,Messi,2001,6
173,Henry,1990,7
2135,Klose,2009,4
1098,Griezman,1982,2
976,Maldini,2009,9
1290,Beckham,2014,16
2324,Nesta,1981,13
1089,Lacazette,2001,8
2330,Klose,1990,15
367,Ballack,2009,6
1483,Lacazette,2004,3
331,Inesta,1986,16
244,Cristiano Ronaldo,2012,2
2659,Bergkamp,2015,8
147,Ronaldinho,1983,10
2664,Walid,1988,11
561,Inesta,2010,3
1668,Gomez,2008,8
1598,Walid,2014,10
1121,Gomez,2006,8
1938,Griezman,1991,16
589,Ronaldinho,2006,7
2117,Figo,2002,16
1891,Figo,2005,1
647,Messi,1988,9
1543,Ballack,2001,10
2153,Bergkamp,1982,3
2306,Ronaldinho,1995,9
1493,Walid,1984,5
1638,Gomez,1998,12
2353,Lampard,1985,7
1301,Magdy,2012,12
1663,Figo,1983,16
1528,Figo,1987,14
516,Ronaldinho,1990,2
389,Cristiano Ronaldo,1994,14
641,Cristiano Ronaldo,1987,7
1827,Fathi,2001,12
2297,Nesta,2012,5
1035,Klose,1984,8
667,Hatfield,2000,1
2197,Lacazette,1997,8
1554,Lacazette,2012,7
2540,Ballack,1980,6
2217,Nesta,2000,16
1015,Gerrad,2013,15
1950,Griezman,2008,1
2109,Ronaldo,1980,15
366,Neuer,1985,15
1079,Inesta,1987,4
1402,Bergkamp,2003,6
457,Maldini,1995,6
1850,Ronaldo,2001,11
2197,Neuer,2002,9
2261,Hesham,1996,9
1029,Magdy,1980,16
831,Magdy,2012,12
1187,Ballack,2007,8
391,Bergkamp,1987,3
1073,Cristiano Ronaldo,1991,2
627,Henry,1996,7
2105,Gomez,1980,12
1833,Klose,2006,13
735,Ozil,2014,10
553,Klose,1991,1
2053,Ronaldinho,1994,4
2443,Magdy,1984,11
326,Villa,2010,6
1123,Yorke,1988,8
630,Walid,2003,5
2071,Gomez,1984,3
1939,Ronaldinho,2001,12
1071,Gerrad,1985,2
1520,Hesham,2000,11
1811,Villa,2008,4
407,Ronaldo,1982,16
1657,Hesham,2006,11
1296,Hatfield,2014,3
2495,Magdy,2007,11
1110,Griezman,2015,10
2524,Nesta,2015,3
702,Van PersieRonaldinho,1998,2
1668,Van PersieRonaldinho,2011,11
1708,Lacazette,1989,13
2661,Griezman,1987,7
2678,Van PersieRonaldinho,2004,15
2244,Nesta,1980,14
1626,Gerrad,2011,14
2662,Gerrad,1997,15
2373,Klose,2011,15
339,Medhat,2006,6
1410,Inesta,1988,9
87,Magdy,1994,1
111,Lacazette,2013,16
246,Fathi,1985,6
2169,Lacazette,2007,16
1034,Ronaldo,1983,15
2046,Gerrad,1993,15
1358,Lampard,2000,6
1365,Ozil,1982,5
1216,Gerrad,1986,13
919,Fathi,2002,2
1894,Hesham,1995,16
2488,Walid,1989,12
707,Neuer,1994,6
2161,Yorke,1991,14
1372,Bergkamp,2012,12
1074,Nesta,1992,1
1404,Gerrad,1986,10
1229,Neuer,1995,10
771,Ballack,1999,15
156,Yorke,1997,8
1744,Nesta,2006,15
269,Lampard,2009,1
2671,Ronaldinho,2007,10
576,Bergkamp,1989,4
2226,Neuer,2013,10
818,Fathi,2001,1
245,Ballack,2001,3
1754,Magdy,1987,7
877,Yorke,1981,16
348,Ozil,2003,5
1416,Bergkamp,1987,12
1942,Villa,2006,2
2344,Hesham,1980,14
1562,Bergkamp,1995,3
473,Lampard,1994,12
2611,Ballack,2007,3
50,Magdy,2006,9
2178,Henry,1999,3
1898,Fathi,2012,9
1819,Hatfield,2009,8
566,Ronaldinho,2000,1
1291,Ronaldo,1987,7
2464,Hatfield,1982,15
605,Bergkamp,2004,11
876,Ronaldo,1999,14
2576,Medhat,2008,2
459,Hesham,2000,5
557,Cristiano Ronaldo,2003,12
184,Walid,1983,6
552,Gomez,1995,15
1485,Cristiano Ronaldo,2013,11
887,Lacazette,1988,12
2435,Griezman,2012,9
1273,Fathi,2014,11
1293,Lampard,2012,6
546,Ballack,2005,14
1062,Walid,1990,12
731,Fathi,1996,11
1520,Inesta,1989,11
2634,Ballack,2002,11
396,Klose,2002,3
339,Fathi,2013,7
1622,Neuer,1993,3
2456,Maldini,1988,1
1919,Yorke,2010,4
1573,Figo,1984,14
173,Cristiano Ronaldo,1986,2
744,Bergkamp,2002,15
2499,Maldini,1982,16
2141,Medhat,2003,6
391,Yorke,2009,16
1243,Lacazette,1990,16
1010,Griezman,1988,10
2393,Messi,1988,6
1417,Bergkamp,2014,9
937,Cristiano Ronaldo,2009,10
1598,Henry,2003,4
2045,Villa,1995,15
390,Ozil,1997,1
1913,Maldini,2006,15
2418,Gomez,1984,12
2167,Nesta,1998,2
697,Neuer,1994,12
1371,Gerrad,2000,7
940,Figo,2009,6
2239,Magdy,2002,1
350,Hatfield,2012,9
2491,Lampard,2014,8
10,Lacazette,1992,6
811,Ronaldo,2012,13
2058,Hesham,1983,15
1299,Medhat,2012,16
1511,Fathi,2011,2
1058,Hesham,1988,14
2573,Gomez,2000,4
433,Beckham,1985,12
977,Inesta,1995,5
1334,Cristiano Ronaldo,2015,7
399,Ronaldinho,2012,8
649,Villa,2001,11
1161,Magdy,2015,10
2653,Ballack,2000,5
1050,Henry,1992,14
751,Gomez,1983,3
1455,Henry,2007,16
2676,Gerrad,2013,8
921,Inesta,2001,8
1303,Bergkamp,2009,10
1451,Lacazette,1986,5
1621,Medhat,1992,2
2559,Lacazette,1983,10
840,Klose,1984,15
215,Lacazette,1989,7
350,Henry,2007,3
75,Bergkamp,1989,16
2627,Bergkamp,1986,4
1070,Van PersieRonaldinho,1991,5
261,Nesta,1996,2
2228,Hesham,2015,2
2023,Fathi,1997,8
2482,Ronaldinho,1994,5
217,Maldini,1998,15
841,Van PersieRonaldinho,1991,9
1700,Figo,1995,14
684,Figo,1998,15
2052,Nesta,2008,1
1044,Hatfield,2012,8
1852,Griezman,1987,14
1745,Griezman,1997,6
1661,Beckham,2013,11
2672,Medhat,1982,3
2246,Inesta,1994,4
2330,Messi,1999,9
1818,Neuer,1989,9
765,Ozil,2009,10
497,Lacazette,1982,7
2305,Villa,1998,10
1699,Hesham,2014,14
2179,Fathi,2015,3
933,Gerrad,1985,13
973,Beckham,1981,11
1857,Messi,1989,2
248,Villa,2005,1
2325,Lacazette,1991,9
1667,Magdy,2004,10
11,Ronaldinho,2011,11
478,Messi,1992,8
2470,Cristiano Ronaldo,2011,1
2613,Fathi,1988,10
1497,Klose,1983,8
2616,Ballack,1984,2
1264,Gomez,2004,1
333,Van PersieRonaldinho,2006,6
431,Lacazette,1981,2
1655,Walid,1983,11
1420,Cristiano Ronaldo,1995,5
1971,Hesham,1981,8
1258,Beckham,2009,3
2219,Van PersieRonaldinho,2006,6
2622,Medhat,1992,13
1727,Medhat,2010,8
215,Ronaldo,1983,1
949,Neuer,1988,15
1210,Figo,2005,2
1546,Maldini,1997,6
1269,Gerrad,1995,1
437,Griezman,1999,11
1689,Beckham,2002,3
1058,Lacazette,2014,9
1870,Magdy,2007,8
2238,Ronaldinho,1986,7
653,Figo,1980,13
2284,Lacazette,1995,12
1267,Nesta,2015,2
1086,Hesham,1997,15
734,Nesta,1981,13
1943,Figo,2004,9
914,Lacazette,1982,9
86,Yorke,1995,13
1608,Maldini,1995,11
241,Hesham,1993,10
1125,Ronaldo,2001,11
284,Beckham,1983,15
2626,Magdy,1999,3
177,Ronaldo,1993,9
986,Magdy,1996,7
1446,Neuer,2010,14
1202,Van PersieRonaldinho,1992,4
2366,Fathi,1993,11
2620,Maldini,2014,2
758,Messi,2007,15
210,Klose,2015,3
560,Ronaldinho,1990,10
350,Magdy,1999,8
2315,Yorke,1984,16
1900,Medhat,1981,12
1031,Hatfield,2001,9
970,Griezman,2014,12
11,Walid,1987,9
2191,Gomez,1987,13
545,Gerrad,2014,6
686,Cristiano Ronaldo,1988,8
2467,Cristiano Ronaldo,2007,2
318,Hatfield,1997,13
1754,Figo,1986,14
2296,Ballack,2008,2
796,Villa,2004,6
1470,Hatfield,2004,8
505,Inesta,1995,8
98,Fathi,1989,5
224,Lampard,1997,6
2451,Maldini,2014,16
1301,Figo,1982,9
683,Yorke,1982,6
1458,Lampard,1980,1
1724,Cristiano Ronaldo,2007,7
1009,Van PersieRonaldinho,1989,8
1400,Gomez,1989,5
1584,Magdy,1989,6
148,Yorke,1982,2
786,Beckham,1996,7
1264,Maldini,1996,8
500,Van PersieRonaldinho,1999,11
853,Walid,1989,16
1140,Beckham,1989,13
2242,Figo,2014,7
2220,Magdy,2005,14
777,Lampard,1996,8
2640,Magdy,2001,1
1766,Klose,1983,13
1601,Medhat,1993,9
2327,Maldini,2006,15
2197,Bergkamp,1983,9
1229,Beckham,2003,4
1095,Magdy,1996,1
1278,Medhat,2000,8
2415,Ballack,1981,5
1592,Beckham,2001,4
2214,Klose,2001,6
330,Fathi,2006,5
2423,Van PersieRonaldinho,1993,3
2601,Messi,2000,11
1315,Ballack,1984,7
1219,Neuer,1984,13
1225,Hatfield,1995,12
2458,Beckham,2014,3
2455,Figo,1997,1
760,Hesham,2002,14
1224,Lacazette,1998,2
329,Medhat,2007,11
744,Ronaldo,2006,14
808,Gerrad,1985,9
697,Lacazette,2008,7
2209,Villa,1987,8
141,Ozil,1995,2
913,Bergkamp,1996,10
304,Walid,1996,13
1981,Gerrad,1985,4
372,Klose,1983,5
2293,Hesham,1981,13
738,Magdy,2004,1
1841,Van PersieRonaldinho,2004,14
1132,Bergkamp,2006,15
2175,Figo,1985,8
214,Fathi,1986,1
2001,Figo,2002,9
2513,Nesta,1994,5
937,Medhat,2004,14
41,Figo,1986,10
2371,Neuer,1991,4
789,Magdy,2004,6
2142,Figo,1993,9
1866,Nesta,2015,8
392,Hesham,2008,5
2093,Beckham,1994,4
575,Medhat,1986,16
2311,Ronaldinho,2004,2
2247,Yorke,2002,2
1295,Ronaldinho,2006,7
316,Ozil,1985,11
413,Beckham,2000,7
1375,Klose,1991,4
568,Klose,1993,5
1043,Figo,2008,6
2470,Messi,1999,5
2627,Fathi,2015,14
2510,Ronaldinho,1994,5
1981,Villa,1998,7
552,Hesham,1998,1
1997,Klose,2011,7
2181,Hesham,2007,10
2244,Lacazette,1986,5
886,Beckham,1993,5
392,Villa,1986,2
1760,Magdy,2008,2
1259,Hatfield,1993,11
1402,Yorke,1991,14
155,Van PersieRonaldinho,1981,11
1769,Lampard,1997,2
1733,Ronaldinho,2007,10
2525,Henry,1986,3
2552,Klose,1994,8
86,Griezman,1992,9
2018,Fathi,1983,12
1492,Lampard,1989,6
119,Ballack,1989,14
1239,Fathi,2005,9
311,Figo,1997,16
800,Gomez,1996,14
2389,Van PersieRonaldinho,1982,7
558,Magdy,2012,11
1601,Bergkamp,1981,6
1251,Lampard,1981,7
2333,Fathi,1981,1
749,Henry,2008,1
806,Van PersieRonaldinho,1983,7
47,Ballack,1989,12
1530,Hatfield,1997,12
2490,Gerrad,2006,2
808,Neuer,1983,11
2177,Lampard,2013,15
465,Bergkamp,2001,15
887,Maldini,1993,11
1660,Gerrad,1985,6
1644,Hatfield,2005,16
425,Henry,1988,14
163,Ballack,2010,4
1106,Henry,1994,3
2223,Lampard,1991,11
1017,Figo,1990,5
1889,Cristiano Ronaldo,1981,10
356,Medhat,2012,2
527,Hatfield,1987,2
1909,Ronaldo,1996,9
758,Gomez,2006,4
135,Ronaldo,2001,11
480,Lampard,1980,10
2180,Villa,1985,3
881,Henry,1992,1
2227,Nesta,2004,9
1776,Gomez,2006,15
400,Henry,1990,4
1212,Ronaldinho,1989,4
2385,Bergkamp,1990,11
487,Klose,1986,8
272,Walid,2003,12
1645,Inesta,2011,14
616,Maldini,2005,4
1601,Lacazette,2002,6
312,Fathi,1998,6
415,Villa,1980,6
764,Yorke,2004,10
1734,Walid,2003,7
1678,Henry,1987,2
619,Inesta,1992,5
2650,Lacazette,1985,6
1627,Bergkamp,1998,13
1021,Gomez,1980,11
677,Villa,2004,2
108,Nesta,2007,13
1889,Gomez,1987,2
1090,Magdy,1994,10
2434,Gerrad,1984,7
523,Villa,1983,15
1619,Gerrad,1987,6
2044,Griezman,1981,6
843,Lampard,1982,15
1630,Fathi,2011,4
2244,Hatfield,1994,5
2643,Henry,2000,2
1651,Ronaldinho,1991,1
2401,Griezman,1998,5
456,Ballack,1995,14
1343,Lacazette,2004,15
429,Ozil,1988,9
265,Maldini,1989,15
101,Van PersieRonaldinho,2012,9
1210,Lacazette,2006,8
2252,Magdy,1982,2
836,Lampard,2011,15
194,Bergkamp,1990,8
763,Ronaldinho,2013,14
2341,Cristiano Ronaldo,1997,9
1241,Ronaldinho,2010,9
974,Gomez,2000,3
2657,Walid,2010,14
1091,Beckham,2013,13
824,Lacazette,1994,3
845,Inesta,2010,1
779,Nesta,1987,6
90,Beckham,2001,14
532,Ballack,2001,16
426,Lampard,2012,7
337,Lampard,2005,13
1245,Hatfield,2015,5
2140,Ballack,1982,15
489,Maldini,1988,10
1568,Hesham,1983,6
1229,Klose,2004,15
2371,Lampard,2010,11
1515,Van PersieRonaldinho,1995,4
2297,Hesham,1980,4
809,Walid,2012,4
1427,Lampard,1986,1
510,Klose,1984,6
1655,Figo,2011,12
274,Ronaldinho,2001,7
2568,Gomez,2007,7
1129,Bergkamp,2014,6
1260,Messi,2004,14
2318,Hesham,1993,2
2423,Lacazette,1983,2
55,Ballack,1983,4
354,Beckham,1992,13
1627,Lacazette,2003,15
1363,Beckham,1994,15
522,Messi,1982,4
61,Villa,1981,2
1363,Neuer,2015,3
1314,Yorke,2002,7
920,Inesta,1982,8
323,Lacazette,2011,3
163,Inesta,1990,2
999,Hesham,1981,13
922,Cristiano Ronaldo,2006,7
78,Messi,1982,15
1514,Fathi,2000,9
2095,Ronaldinho,1995,3
1298,Hesham,2003,15
1385,Gerrad,1989,2
1458,Nesta,1984,10
314,Nesta,1985,11
2391,Ballack,2014,9
969,Hesham,2009,6
361,Hesham,1998,15
1529,Hesham,1999,2
974,Ballack,2010,7
2264,Medhat,2014,1
621,Hatfield,1981,5
192,Ronaldinho,2000,7
2124,Fathi,2010,14
929,Gomez,1985,7
99,Yorke,1983,12
1112,Maldini,1999,1
1432,Messi,1986,6
1950,Figo,1984,3
1395,Maldini,2004,2
2402,Inesta,1999,7
853,Hatfield,1987,15
895,Lacazette,2008,8
1280,Magdy,1985,2
1405,Ballack,1995,16
68,Magdy,2012,8
2168,Ozil,1990,7
1277,Hesham,2007,4
601,Van PersieRonaldinho,1983,1
2058,Neuer,2003,6
153,Lacazette,1986,8
468,Magdy,2011,14
446,Medhat,2000,1
984,Lacazette,1990,15
603,Medhat,1986,15
1394,Nesta,1993,8
1468,Griezman,2014,13
2005,Figo,2000,4
853,Yorke,1981,10
237,Ronaldo,1985,14
1130,Ronaldo,1998,14
794,Beckham,1988,5
2422,Villa,1994,13
2595,Gerrad,2005,4
2020,Maldini,1983,8
2670,Neuer,2013,16
2542,Nesta,2013,14
971,Messi,2010,5
1106,Inesta,1983,16
1110,Ronaldo,1987,16
1314,Beckham,1993,2
71,Van PersieRonaldinho,2008,2
6,Neuer,1980,4
1936,Griezman,1994,2
1615,Messi,1991,2
120,Hatfield,2004,1
893,Beckham,2004,9
1990,Griezman,2013,3
26,Nesta,1998,15
2289,Gerrad,1981,2
2246,Nesta,2003,12
1673,Ronaldo,2008,13
681,Gerrad,1999,10
2346,Inesta,1996,15
1954,Fathi,2000,12
1851,Magdy,1995,10
1241,Inesta,2008,3
2309,Magdy,2013,14
1033,Yorke,2008,10
2278,Villa,1993,2
2358,Gerrad,1997,5
367,Messi,1980,1
2137,Bergkamp,1988,8
847,Magdy,2008,13
2437,Inesta,1990,9
2239,Gerrad,1996,4
2491,Maldini,1996,11
2478,Lacazette,2007,15
2109,Lacazette,1995,13
553,Van PersieRonaldinho,1988,5
57,Lacazette,1996,15
1262,Lacazette,1989,3
2072,Fathi,2009,1
512,Ronaldinho,1990,15
251,Van PersieRonaldinho,2000,8
165,Medhat,1986,11
1427,Ballack,1981,13
147,Nesta,2013,14
1356,Medhat,1994,1
93,Inesta,1983,8
201,Hatfield,1998,3
2502,Nesta,2012,16
1342,Beckham,2007,14
1429,Nesta,2005,4
187,Bergkamp,1984,7
10,Inesta,2007,6
1852,Klose,2013,6
623,Griezman,1994,3
731,Messi,2001,1
1840,Gerrad,2001,5
457,Inesta,1999,8
1254,Griezman,1983,4
2502,Ronaldo,1996,13
1056,Messi,1980,8
1256,Neuer,1999,8
2530,Ozil,1988,12
774,Lacazette,2013,2
920,Magdy,2005,11
2657,Klose,1998,12
2113,Gomez,2010,3
382,Gomez,2014,1
857,Maldini,1992,7
2369,Klose,2001,13
1239,Ozil,1986,6
662,Yorke,1990,3
1920,Maldini,1993,3
2150,Griezman,1981,13
615,Fathi,2011,6
1134,Medhat,1991,7
1912,Medhat,1983,8
1258,Ronaldo,1983,4
1517,Lacazette,1985,9
2005,Medhat,1982,11
246,Gerrad,1981,1
439,Cristiano Ronaldo,2005,12
2078,Hesham,1980,3
2406,Ozil,1987,13
1561,Neuer,1988,8
103,Lampard,1996,8
659,Ballack,1990,13
1587,Griezman,1993,2
2324,Klose,2012,6
1368,Cristiano Ronaldo,2004,15
1355,Griezman,1995,2
2491,Cristiano Ronaldo,1989,7
